880735,专精特新,688398,赛特新材
880735,专精特新,688399,硕世生物
880735,专精特新,688400,凌云光
880735,专精特新,688401,路维光电
880735,专精特新,688403,汇成股份
880735,专精特新,688409,富创精密
880735,专精特新,688410,山外山
880735,专精特新,688420,美腾科技
880735,专精特新,688433,华曙高科
880735,专精特新,688435,英方软件
880735,专精特新,688439,振华风光
880735,专精特新,688455,科捷智能
880735,专精特新,688458,美芯晟
880735,专精特新,688478,晶升股份
880735,专精特新,688485,九州一轨
880735,专精特新,688489,三未信安
880735,专精特新,688496,清越科技
880735,专精特新,688502,茂莱光学
880735,专精特新,688503,聚和材料
880735,专精特新,688508,芯朋微
880735,专精特新,688510,航亚科技
880735,专精特新,688512,慧智微
880735,专精特新,688519,南亚新材
880735,专精特新,688522,纳睿雷达
880735,专精特新,688525,佰维存储
880735,专精特新,688528,秦川物联
880735,专精特新,688531,日联科技
880735,专精特新,688535,华海诚科
880735,专精特新,688536,思瑞浦
880735,专精特新,688539,高华科技
880735,专精特新,688548,广钢气体
880735,专精特新,688551,科威尔
880735,专精特新,688552,航天南湖
880735,专精特新,688558,国盛智科
880735,专精特新,688560,明冠新材
880735,专精特新,688565,力源科技
880735,专精特新,688571,杭华股份
880735,专精特新,688573,信宇人
880735,专精特新,688576,西山科技
880735,专精特新,688577,浙海德曼
880735,专精特新,688582,芯动联科
880735,专精特新,688589,力合微
880735,专精特新,688591,泰凌微
880735,专精特新,688592,司南导航
880735,专精特新,688595,芯海科技
880735,专精特新,688596,正帆科技
880735,专精特新,688598,金博股份
880735,专精特新,688600,皖仪科技
880735,专精特新,688617,惠泰医疗
880735,专精特新,688618,三旺通信
880735,专精特新,688619,罗普特
880735,专精特新,688621,阳光诺和
880735,专精特新,688622,禾信仪器
880735,专精特新,688623,双元科技
880735,专精特新,688625,呈和科技
880735,专精特新,688626,翔宇医疗
880735,专精特新,688630,芯碁微装
880735,专精特新,688633,星球石墨
880735,专精特新,688646,逸飞激光
880735,专精特新,688651,盛邦安全
880735,专精特新,688652,京仪装备
880735,专精特新,688653,康希通信
880735,专精特新,688655,迅捷兴
880735,专精特新,688659,元琛科技
880735,专精特新,688661,和林微纳
880735,专精特新,688665,四方光电
880735,专精特新,688667,菱电电控
880735,专精特新,688671,碧兴物联
880735,专精特新,688676,金盘科技
880735,专精特新,688677,海泰新光
880735,专精特新,688681,科汇股份
880735,专精特新,688685,迈信林
880735,专精特新,688689,银河微电
880735,专精特新,688690,纳微科技
880735,专精特新,688693,锴威特
880735,专精特新,688696,极米科技
880735,专精特新,688698,伟创电气
880735,专精特新,688699,明微电子
880735,专精特新,688700,东威科技
880735,专精特新,688711,宏微科技
880735,专精特新,688716,中研股份
880735,专精特新,688720,艾森股份
880735,专精特新,688722,同益中
880735,专精特新,688733,壹石通
880735,专精特新,688737,中自科技
880735,专精特新,688768,容知日新
880735,专精特新,688776,国光电气
880735,专精特新,688778,厦钨新能
880735,专精特新,688786,悦安新材
880735,专精特新,688787,海天瑞声
880735,专精特新,688798,艾为电子
880735,专精特新,688799,华纳药厂
880735,专精特新,688800,瑞可达
880735,专精特新,430300,辰光医疗
880735,专精特新,430418,苏轴股份
880735,专精特新,430476,海能技术
880735,专精特新,430489,佳先股份
880735,专精特新,830809,安达科技
880735,专精特新,830879,基康仪器
880735,专精特新,830964,润农节水
880735,专精特新,831167,鑫汇科
880735,专精特新,831175,派诺科技
880735,专精特新,831278,泰德股份
880735,专精特新,831396,许昌智能
880735,专精特新,831689,克莱特
880735,专精特新,831832,科达自控
880735,专精特新,831961,创远信科
880735,专精特新,832000,安徽凤凰
880735,专精特新,832175,东方碳素
880735,专精特新,832225,利通科技
880735,专精特新,832469,富恒新材
880735,专精特新,832491,奥迪威
880735,专精特新,832522,纳科诺尔
880735,专精特新,832651,天罡股份
880735,专精特新,832876,慧为智能
880735,专精特新,832978,开特股份
880735,专精特新,832982,锦波生物
880735,专精特新,833030,立方控股
880735,专精特新,833284,灵鸽科技
880735,专精特新,833394,民士达
880735,专精特新,833509,同惠电子
880735,专精特新,833580,科创新材
880735,专精特新,833781,瑞奇智造
880735,专精特新,833914,远航精密
880735,专精特新,834014,特瑞斯
880735,专精特新,834062,科润智控
880735,专精特新,834475,三友科技
880735,专精特新,834682,球冠电缆
880735,专精特新,835174,五新隧装
880735,专精特新,835179,凯德石英
880735,专精特新,835207,众诚科技
880735,专精特新,835237,力佳科技
880735,专精特新,835305,云创数据
880735,专精特新,835579,机科股份
880735,专精特新,835892,中科美菱
880735,专精特新,836077,吉林碳谷
880735,专精特新,836221,易实精密
880735,专精特新,836247,华密新材
880735,专精特新,836260,中寰股份
880735,专精特新,836263,中航泰达
880735,专精特新,836270,天铭科技
880735,专精特新,836547,无锡晶海
880735,专精特新,836675,秉扬科技
880735,专精特新,836961,西磁科技
880735,专精特新,837006,晟楠科技
880735,专精特新,837174,宏裕包材
880735,专精特新,837663,明阳科技
880735,专精特新,837821,则成电子
880735,专精特新,838670,恒进感应
880735,专精特新,838810,春光药装
880735,专精特新,838837,华原股份
880735,专精特新,838924,广脉科技
880735,专精特新,838971,天马新材
880735,专精特新,839273,一致魔芋
880735,专精特新,839719,宁新新材
880735,专精特新,839725,惠丰钻石
880735,专精特新,870204,沪江材料
880735,专精特新,870357,雅葆轩
880735,专精特新,870436,大地电气
880735,专精特新,871263,莱赛激光
880735,专精特新,871478,巨能股份
880735,专精特新,871642,通易航天
880735,专精特新,871694,中裕科技
880735,专精特新,871981,晶赛科技
